Pressure, Temperature, X_ch4,X_CO2, ch4_uptake, co2_uptake,ch4_diff,co2_diff
18000000.04,300,0.692,0.308,48.10286,107.24746,4.91E-09,4.58E-09
18000000.04,300,0.596,0.404,37.06308,121.78258,4.22E-09,6.67E-09
18000000.04,300,0.5,0.5,29.43,131.52154,4.33E-09,5.41E-09
18000000.04,300,0.404,0.596,23.00092,140.14528,4.00E-09,5.01E-09
18000000.04,300,0.308,0.692,16.99384,147.95776,7.46E-09,5.64E-09
18000000.04,300,0.212,0.788,12.05582,154.0155,3.79E-09,4.86E-09
18000000.04,300,0.116,0.884,6.77512,160.63194,3.89E-09,5.00E-09
18000000.04,300,0.02,0.98,1.22392,167.43822,3.93E-09,4.30E-09
18000000.04,320,0.98,0.02,111.66006,10.20828,9.96E-09,1.07E-08
18000000.04,320,0.884,0.116,84.2863,48.20806,8.01E-09,7.25E-09
18000000.04,320,0.788,0.212,64.20682,75.52854,6.60E-09,5.93E-09
18000000.04,320,0.692,0.308,49.53896,95.4324,7.92E-09,8.12E-09
18000000.04,320,0.596,0.404,38.54544,110.61454,5.43E-09,5.53E-09
18000000.04,320,0.5,0.5,30.11032,121.89734,6.43E-09,6.12E-09
18000000.04,320,0.404,0.596,22.7611,131.34978,6.17E-09,6.87E-09
18000000.04,320,0.308,0.692,16.9215,139.38574,6.21E-09,6.36E-09
18000000.04,320,0.212,0.788,11.50234,146.79414,4.00E-09,6.00E-09
18000000.04,320,0.116,0.884,6.41062,153.66014,6.05E-09,6.22E-09
18000000.04,320,0.02,0.98,1.14976,159.94234,1.22E-08,4.56E-09
18000000.04,340,0.98,0.02,104.55838,8.03244,1.13E-08,9.05E-09
18000000.04,340,0.884,0.116,81.85716,40.3428,1.06E-08,1.29E-08
18000000.04,340,0.788,0.212,64.67716,64.61562,1.05E-08,1.01E-08
18000000.04,340,0.692,0.308,50.6844,84.25578,8.59E-09,8.46E-09
18000000.04,340,0.596,0.404,39.44304,99.67916,7.41E-09,7.94E-09
18000000.04,340,0.5,0.5,30.52446,111.96068,7.41E-09,7.51E-09
18000000.04,340,0.404,0.596,23.0364,122.15946,6.65E-09,7.50E-09
18000000.04,340,0.308,0.692,16.8127,130.60696,8.37E-09,8.52E-09
18000000.04,340,0.212,0.788,11.31264,137.99408,5.80E-09,6.98E-09
18000000.04,340,0.116,0.884,6.03546,145.60528,8.80E-09,6.24E-09
18000000.04,340,0.02,0.98,1.05956,151.94104,7.04E-10,5.78E-09
18000000.04,360,0.98,0.02,97.38534,6.47892,1.33E-08,1.93E-08
18000000.04,360,0.884,0.116,78.90842,33.46,1.29E-08,7.42E-09
18000000.04,360,0.788,0.212,63.48362,55.5975,1.23E-08,1.07E-08
18000000.04,360,0.692,0.308,50.98714,73.54288,7.78E-09,9.39E-09
18000000.04,360,0.596,0.404,40.1156,88.84258,8.67E-09,9.29E-09
18000000.04,360,0.5,0.5,31.29776,101.07946,1.41E-08,1.05E-08
18000000.04,360,0.404,0.596,23.57952,111.9623,8.06E-09,1.06E-08
18000000.04,360,0.308,0.692,17.06476,121.13288,5.19E-09,8.59E-09
18000000.04,360,0.212,0.788,11.25604,129.24294,7.12E-09,8.60E-09
18000000.04,360,0.116,0.884,5.92166,136.78746,7.09E-09,7.14E-09
18000000.04,360,0.02,0.98,1.0232,142.93348,1.66E-08,7.92E-09
18000000.04,380,0.98,0.02,90.60568,5.3193,1.54E-08,1.28E-08
18000000.04,380,0.884,0.116,75.08938,28.06588,1.39E-08,8.04E-09
18000000.04,380,0.788,0.212,61.72462,47.59096,1.43E-08,1.18E-08
18000000.04,380,0.692,0.308,49.99402,64.40186,1.26E-08,1.20E-08
18000000.04,380,0.596,0.404,40.19182,78.36602,1.13E-08,1.01E-08
18000000.04,380,0.5,0.5,31.4188,91.06182,9.45E-09,1.13E-08
18000000.04,380,0.404,0.596,23.9294,101.50282,9.74E-09,1.11E-08
18000000.04,380,0.308,0.692,17.27832,111.41814,1.14E-08,1.14E-08
18000000.04,380,0.212,0.788,11.38218,119.6768,1.04E-08,9.96E-09
18000000.04,380,0.116,0.884,6.00006,126.94266,1.92E-08,9.71E-09
18000000.04,380,0.02,0.98,0.99728,134.4424,1.75E-08,7.49E-09
18000000.04,400,0.98,0.02,84.12618,4.43428,1.75E-08,1.46E-08
18000000.04,400,0.884,0.116,71.04288,23.73764,1.50E-08,1.18E-08
18000000.04,400,0.788,0.212,59.2794,40.90834,1.44E-08,1.46E-08
18000000.04,400,0.692,0.308,48.88998,55.98496,1.01E-08,1.32E-08
18000000.04,400,0.596,0.404,39.67384,69.41576,1.30E-08,1.14E-08
18000000.04,400,0.5,0.5,31.43604,81.27144,1.31E-08,9.75E-09
18000000.04,400,0.404,0.596,23.98316,91.89504,1.16E-08,1.33E-08
18000000.04,400,0.308,0.692,17.28198,101.71764,8.81E-09,1.19E-08
18000000.04,400,0.212,0.788,11.45618,109.81488,1.09E-08,1.04E-08
18000000.04,400,0.116,0.884,6.01194,117.75032,1.75E-08,1.07E-08
18000000.04,400,0.02,0.98,0.99808,125.27142,1.45E-08,9.10E-09
19500000.04,200,0.98,0.02,133.67424,46.93146,2.11E-09,1.79E-09
19500000.04,200,0.884,0.116,74.64218,114.3714,1.65E-09,1.79E-09
19500000.04,200,0.788,0.212,49.9218,142.9854,1.38E-09,1.54E-09
19500000.04,200,0.692,0.308,35.45688,161.19046,1.37E-09,1.71E-09
19500000.04,200,0.596,0.404,27.66838,169.93062,7.72E-10,1.95E-09
19500000.04,200,0.5,0.5,21.88368,178.19802,1.36E-09,2.05E-09
19500000.04,200,0.404,0.596,19.37546,180.2685,1.42E-09,1.72E-09
19500000.04,200,0.308,0.692,16.7014,182.57808,1.05E-09,1.62E-09
19500000.04,200,0.212,0.788,11.46776,189.26178,1.17E-09,1.93E-09
19500000.04,200,0.116,0.884,7.92378,192.69298,1.32E-09,1.66E-09
19500000.04,200,0.02,0.98,1.53776,199.4325,9.32E-11,1.79E-09
19500000.04,220,0.98,0.02,136.16194,35.6871,2.29E-09,3.29E-09
19500000.04,220,0.884,0.116,79.38932,102.03086,1.60E-09,2.50E-09
19500000.04,220,0.788,0.212,55.11126,131.02688,2.06E-09,2.83E-09
19500000.04,220,0.692,0.308,42.31584,146.74474,1.52E-09,2.16E-09
19500000.04,220,0.596,0.404,33.1342,157.73246,1.98E-09,2.14E-09
19500000.04,220,0.5,0.5,25.9261,165.42166,1.98E-09,2.66E-09
19500000.04,220,0.404,0.596,21.49698,171.0134,1.78E-09,2.61E-09
19500000.04,220,0.308,0.692,17.32224,175.82018,1.00E-09,2.34E-09
19500000.04,220,0.212,0.788,12.63108,180.93252,1.05E-09,2.28E-09
19500000.04,220,0.116,0.884,7.57638,187.0752,7.43E-10,2.14E-09
19500000.04,220,0.02,0.98,1.50832,195.24536,5.43E-10,2.51E-09
19500000.04,240,0.98,0.02,135.99886,27.26498,4.00E-09,2.97E-09
19500000.04,240,0.884,0.116,82.9487,90.32798,3.12E-09,4.67E-09
19500000.04,240,0.788,0.212,59.2753,118.86272,2.31E-09,2.93E-09
19500000.04,240,0.692,0.308,44.27458,136.24954,2.06E-09,2.86E-09
19500000.04,240,0.596,0.404,35.22652,147.68412,2.34E-09,2.83E-09
19500000.04,240,0.5,0.5,28.56966,155.30846,2.48E-09,3.28E-09
19500000.04,240,0.404,0.596,22.94152,163.42136,2.13E-09,3.27E-09
19500000.04,240,0.308,0.692,17.47854,169.5654,3.82E-09,2.83E-09
19500000.04,240,0.212,0.788,13.09864,174.86254,1.82E-09,2.70E-09
19500000.04,240,0.116,0.884,7.55114,180.61866,2.85E-09,2.78E-09
19500000.04,240,0.02,0.98,1.4417,187.70032,5.99E-10,2.82E-09
19500000.04,260,0.98,0.02,132.2491,20.7606,4.58E-09,5.24E-09
19500000.04,260,0.884,0.116,85.68808,79.08218,3.85E-09,3.84E-09
19500000.04,260,0.788,0.212,60.97734,108.6033,4.13E-09,4.86E-09
19500000.04,260,0.692,0.308,46.80068,126.0188,3.82E-09,3.96E-09
19500000.04,260,0.596,0.404,37.388,137.76616,3.76E-09,4.38E-09
19500000.04,260,0.5,0.5,30.02066,146.90328,2.46E-09,3.07E-09
19500000.04,260,0.404,0.596,23.60572,155.25888,3.65E-09,3.18E-09
19500000.04,260,0.308,0.692,18.0959,162.03266,3.19E-09,3.48E-09
19500000.04,260,0.212,0.788,13.1471,167.7162,2.38E-09,3.58E-09
19500000.04,260,0.116,0.884,7.4545,174.26138,6.94E-10,3.70E-09
19500000.04,260,0.02,0.98,1.33506,180.88284,8.86E-10,3.24E-09
19500000.04,280,0.98,0.02,126.57528,16.2494,5.45E-09,5.66E-09
19500000.04,280,0.884,0.116,86.16698,68.38536,5.56E-09,5.20E-09
19500000.04,280,0.788,0.212,63.50864,97.36364,3.88E-09,5.49E-09
19500000.04,280,0.692,0.308,48.04528,117.31106,4.55E-09,4.02E-09
19500000.04,280,0.596,0.404,38.00744,129.61552,4.63E-09,4.46E-09
19500000.04,280,0.5,0.5,30.2908,139.1938,4.30E-09,4.46E-09
19500000.04,280,0.404,0.596,23.78266,147.41384,3.19E-09,4.75E-09
19500000.04,280,0.308,0.692,18.0791,154.4993,3.87E-09,4.82E-09
19500000.04,280,0.212,0.788,12.6865,161.1318,4.67E-09,4.40E-09
19500000.04,280,0.116,0.884,7.35328,167.08494,3.91E-09,4.41E-09
19500000.04,280,0.02,0.98,1.28796,174.67552,5.31E-09,4.59E-09
19500000.04,300,0.98,0.02,120.53546,12.7745,6.97E-09,9.05E-09
19500000.04,300,0.884,0.116,86.7036,57.87724,7.55E-09,5.22E-09
19500000.04,300,0.788,0.212,65.36492,86.0161,6.02E-09,6.40E-09
19500000.04,300,0.692,0.308,49.13136,106.83346,5.28E-09,5.10E-09
19500000.04,300,0.596,0.404,38.9326,120.27914,5.63E-09,5.84E-09
19500000.04,300,0.5,0.5,30.1404,131.44782,6.00E-09,5.68E-09
19500000.04,300,0.404,0.596,23.59338,139.63518,4.99E-09,4.79E-09
19500000.04,300,0.308,0.692,17.72954,146.89116,3.57E-09,4.57E-09
19500000.04,300,0.212,0.788,12.49302,154.07834,3.79E-09,4.86E-09
19500000.04,300,0.116,0.884,6.9445,160.84894,3.89E-09,5.00E-09
19500000.04,300,0.02,0.98,1.19316,168.13462,2.29E-09,5.12E-09
19500000.04,320,0.98,0.02,113.43228,10.10334,1.08E-08,5.48E-09
19500000.04,320,0.884,0.116,86.08868,47.98206,7.86E-09,8.82E-09
19500000.04,320,0.788,0.212,65.9867,75.09572,7.42E-09,7.05E-09
19500000.04,320,0.692,0.308,50.94642,94.98794,4.50E-09,7.44E-09
19500000.04,320,0.596,0.404,39.74926,110.051,7.15E-09,6.24E-09
19500000.04,320,0.5,0.5,30.80422,122.10676,7.77E-09,6.05E-09
19500000.04,320,0.404,0.596,23.60308,131.58602,5.94E-09,6.30E-09
19500000.04,320,0.308,0.692,17.27786,139.92536,5.09E-09,6.36E-09
19500000.04,320,0.212,0.788,11.95752,146.78292,5.64E-09,6.41E-09
19500000.04,320,0.116,0.884,6.56324,153.40424,4.97E-09,5.73E-09
19500000.04,320,0.02,0.98,1.16968,160.21044,1.22E-08,4.56E-09
19500000.04,340,0.98,0.02,106.37318,8.09474,1.20E-08,1.52E-08
19500000.04,340,0.884,0.116,83.64458,40.36466,9.98E-09,9.82E-09
19500000.04,340,0.788,0.212,65.93004,64.95606,7.98E-09,9.31E-09
19500000.04,340,0.692,0.308,52.07628,83.81136,6.71E-09,8.74E-09
19500000.04,340,0.596,0.404,40.47562,99.5358,7.24E-09,7.18E-09
19500000.04,340,0.5,0.5,31.30908,112.39814,7.41E-09,7.51E-09
19500000.04,340,0.404,0.596,24.12234,121.74926,6.47E-09,7.13E-09
19500000.04,340,0.308,0.692,17.52128,130.85674,6.30E-09,6.81E-09
19500000.04,340,0.212,0.788,11.57796,138.78414,5.06E-09,6.21E-09
19500000.04,340,0.116,0.884,6.26192,145.72674,8.80E-09,6.24E-09
19500000.04,340,0.02,0.98,1.09152,152.49868,7.04E-10,5.78E-09
19500000.04,360,0.98,0.02,99.4659,6.54088,1.26E-08,4.49E-09
19500000.04,360,0.884,0.116,80.57334,33.8785,1.12E-08,1.44E-08
19500000.04,360,0.788,0.212,64.89186,55.9399,9.84E-09,1.23E-08
19500000.04,360,0.692,0.308,52.07136,73.79648,9.91E-09,1.06E-08
19500000.04,360,0.596,0.404,41.20102,88.99876,9.15E-09,1.05E-08
19500000.04,360,0.5,0.5,32.36864,101.34708,9.12E-09,9.38E-09
19500000.04,360,0.404,0.596,24.42432,112.1886,8.06E-09,1.06E-08
19500000.04,360,0.308,0.692,17.55546,121.57648,8.57E-09,7.55E-09
19500000.04,360,0.212,0.788,11.64322,130.05658,1.07E-08,8.59E-09
19500000.04,360,0.116,0.884,6.16998,137.27612,7.09E-09,7.14E-09
19500000.04,360,0.02,0.98,1.05738,144.00688,2.10E-08,7.69E-09
19500000.04,380,0.98,0.02,92.69554,5.39508,1.67E-08,2.22E-08
19500000.04,380,0.884,0.116,76.8347,28.39164,1.55E-08,8.79E-09
19500000.04,380,0.788,0.212,63.1584,48.0754,1.31E-08,9.03E-09
19500000.04,380,0.692,0.308,51.34568,64.87974,9.99E-09,1.07E-08
19500000.04,380,0.596,0.404,41.35732,79.3484,1.19E-08,1.04E-08
19500000.04,380,0.5,0.5,32.34716,91.84976,1.04E-08,8.26E-09
19500000.04,380,0.404,0.596,24.5332,102.79506,1.39E-08,9.91E-09
19500000.04,380,0.308,0.692,17.6213,112.53758,7.40E-09,9.16E-09
19500000.04,380,0.212,0.788,11.68554,120.67532,1.42E-08,1.02E-08
19500000.04,380,0.116,0.884,6.1696,128.48936,1.20E-08,1.02E-08
19500000.04,380,0.02,0.98,1.03528,135.5419,1.56E-08,8.16E-09
19500000.04,400,0.98,0.02,86.31612,4.50546,1.70E-08,2.12E-08
19500000.04,400,0.884,0.116,72.84036,24.20074,1.41E-08,1.96E-08
19500000.04,400,0.788,0.212,60.72682,41.58546,1.91E-08,8.37E-09
19500000.04,400,0.692,0.308,50.04586,57.04368,1.19E-08,1.17E-08
19500000.04,400,0.596,0.404,40.67836,70.43308,1.22E-08,1.34E-08
19500000.04,400,0.5,0.5,32.0812,82.4959,1.10E-08,1.15E-08
19500000.04,400,0.404,0.596,24.64562,93.18748,1.05E-08,1.03E-08
19500000.04,400,0.308,0.692,17.9004,102.69354,1.07E-08,1.05E-08
19500000.04,400,0.212,0.788,11.81118,111.4954,1.29E-08,9.20E-09
19500000.04,400,0.116,0.884,6.2184,119.02474,5.22E-09,1.12E-08
19500000.04,400,0.02,0.98,1.04104,126.22232,3.47E-09,1.19E-08
21000000.03,200,0.98,0.02,134.39616,46.06432,1.73E-09,1.63E-09
21000000.03,200,0.884,0.116,73.53496,115.60966,1.30E-09,1.94E-09
21000000.03,200,0.788,0.212,47.43412,145.60986,1.53E-09,2.00E-09
21000000.03,200,0.692,0.308,33.50384,163.18884,9.10E-10,1.85E-09
21000000.03,200,0.596,0.404,27.96876,169.41736,1.14E-09,1.81E-09
21000000.03,200,0.5,0.5,22.43126,176.54346,1.08E-09,1.85E-09
21000000.03,200,0.404,0.596,20.80088,176.94942,1.02E-09,1.83E-09
21000000.03,200,0.308,0.692,15.13422,185.48604,1.68E-09,1.69E-09
21000000.03,200,0.212,0.788,12.747,187.27226,1.44E-09,2.02E-09
21000000.03,200,0.116,0.884,7.03654,194.49576,1.88E-09,1.85E-09
21000000.03,200,0.02,0.98,1.88758,199.87658,1.31E-09,1.73E-09
21000000.03,220,0.98,0.02,137.56524,34.7696,2.36E-09,2.34E-09
21000000.03,220,0.884,0.116,80.16084,101.63526,1.84E-09,2.79E-09
21000000.03,220,0.788,0.212,55.23596,130.57766,2.06E-09,2.83E-09
21000000.03,220,0.692,0.308,41.62798,146.39446,1.62E-09,2.30E-09
21000000.03,220,0.596,0.404,33.19772,157.23658,1.91E-09,2.41E-09
21000000.03,220,0.5,0.5,26.04544,166.14878,1.90E-09,2.41E-09
21000000.03,220,0.404,0.596,21.31738,171.4973,1.78E-09,2.61E-09
21000000.03,220,0.308,0.692,16.80842,176.81998,2.43E-09,2.56E-09
21000000.03,220,0.212,0.788,12.58592,182.34798,7.67E-10,2.28E-09
21000000.03,220,0.116,0.884,7.80448,186.69432,7.43E-10,2.14E-09
21000000.03,220,0.02,0.98,1.58578,193.86898,1.24E-09,2.45E-09
21000000.03,240,0.98,0.02,137.10938,25.97524,3.13E-09,2.87E-09
21000000.03,240,0.884,0.116,84.95062,89.26758,3.00E-09,3.43E-09
21000000.03,240,0.788,0.212,59.75516,118.37228,2.71E-09,2.90E-09
21000000.03,240,0.692,0.308,45.88408,135.06152,2.48E-09,2.84E-09
21000000.03,240,0.596,0.404,35.55238,148.40812,2.96E-09,2.87E-09
21000000.03,240,0.5,0.5,29.61874,154.9768,1.93E-09,2.84E-09
21000000.03,240,0.404,0.596,22.969,162.66554,2.13E-09,3.27E-09
21000000.03,240,0.308,0.692,17.74868,168.86904,1.94E-09,2.95E-09
21000000.03,240,0.212,0.788,12.74668,175.79828,3.29E-09,2.82E-09
21000000.03,240,0.116,0.884,8.02778,180.23256,1.45E-09,3.08E-09
21000000.03,240,0.02,0.98,1.3563,188.9371,3.22E-09,2.70E-09
21000000.03,260,0.98,0.02,133.65724,20.25802,4.61E-09,5.27E-09
21000000.03,260,0.884,0.116,87.74968,77.0434,3.85E-09,3.87E-09
21000000.03,260,0.788,0.212,63.29904,106.43694,3.34E-09,3.97E-09
21000000.03,260,0.692,0.308,47.15506,126.40076,3.82E-09,3.96E-09
21000000.03,260,0.596,0.404,38.03972,137.4978,3.24E-09,4.02E-09
21000000.03,260,0.5,0.5,29.79402,147.56922,2.67E-09,3.71E-09
21000000.03,260,0.404,0.596,23.82478,155.17292,3.65E-09,3.18E-09
21000000.03,260,0.308,0.692,18.23488,161.8222,3.19E-09,3.48E-09
21000000.03,260,0.212,0.788,13.0612,168.46454,2.38E-09,3.58E-09
21000000.03,260,0.116,0.884,7.22068,175.9289,3.67E-09,3.36E-09
21000000.03,260,0.02,0.98,1.37464,181.49024,8.86E-10,3.24E-09
21000000.03,280,0.98,0.02,128.13196,15.94368,6.21E-09,6.64E-09
21000000.03,280,0.884,0.116,88.32028,66.93632,5.89E-09,5.08E-09
21000000.03,280,0.788,0.212,64.94912,96.31524,4.03E-09,5.97E-09
21000000.03,280,0.692,0.308,49.83018,115.4774,3.77E-09,4.33E-09
21000000.03,280,0.596,0.404,39.24192,128.34454,4.56E-09,4.18E-09
21000000.03,280,0.5,0.5,30.81734,139.19584,2.84E-09,5.02E-09
21000000.03,280,0.404,0.596,24.2452,147.2003,3.19E-09,4.75E-09
21000000.03,280,0.308,0.692,18.66746,154.02254,3.10E-09,3.73E-09
21000000.03,280,0.212,0.788,12.99274,161.19668,4.67E-09,4.40E-09
21000000.03,280,0.116,0.884,7.43322,167.5064,2.98E-09,4.12E-09
21000000.03,280,0.02,0.98,1.31628,174.87566,5.31E-09,4.59E-09
21000000.03,300,0.98,0.02,121.7046,12.74538,7.53E-09,9.79E-09
21000000.03,300,0.884,0.116,87.92572,57.32322,5.97E-09,7.74E-09
21000000.03,300,0.788,0.212,66.08178,85.61106,6.52E-09,5.11E-09
21000000.03,300,0.692,0.308,50.70884,105.53768,6.00E-09,6.35E-09
21000000.03,300,0.596,0.404,39.95322,119.39294,5.07E-09,5.39E-09
21000000.03,300,0.5,0.5,31.32066,130.1022,4.78E-09,5.61E-09
21000000.03,300,0.404,0.596,24.30842,139.5667,4.99E-09,4.79E-09
21000000.03,300,0.308,0.692,18.40642,146.9504,3.57E-09,4.57E-09
21000000.03,300,0.212,0.788,12.59098,154.3398,3.76E-09,4.95E-09
21000000.03,300,0.116,0.884,7.13798,161.2773,3.89E-09,5.00E-09
21000000.03,300,0.02,0.98,1.24596,168.6155,9.62E-10,4.72E-09
21000000.03,320,0.98,0.02,114.79044,10.03452,9.67E-09,1.26E-08
21000000.03,320,0.884,0.116,87.34992,47.82864,9.14E-09,8.69E-09
21000000.03,320,0.788,0.212,67.13422,74.86162,8.32E-09,8.26E-09
21000000.03,320,0.692,0.308,52.28482,94.49738,7.64E-09,5.96E-09
21000000.03,320,0.596,0.404,40.34154,109.95194,7.15E-09,6.24E-09
21000000.03,320,0.5,0.5,31.63182,121.6918,7.37E-09,6.32E-09
21000000.03,320,0.404,0.596,24.38076,131.19964,7.10E-09,6.12E-09
21000000.03,320,0.308,0.692,18.10958,139.41554,4.71E-09,6.57E-09
21000000.03,320,0.212,0.788,12.27086,146.74724,5.64E-09,6.41E-09
21000000.03,320,0.116,0.884,6.86,153.79956,4.83E-09,5.46E-09
21000000.03,320,0.02,0.98,1.1773,160.9383,1.11E-09,5.17E-09
21000000.03,340,0.98,0.02,108.44408,8.06426,1.11E-08,8.58E-09
21000000.03,340,0.884,0.116,85.10712,40.33822,9.20E-09,1.17E-08
21000000.03,340,0.788,0.212,67.07792,64.91884,9.44E-09,7.22E-09
21000000.03,340,0.692,0.308,52.89452,84.33266,7.71E-09,8.60E-09
21000000.03,340,0.596,0.404,41.4653,99.6892,6.68E-09,7.10E-09
21000000.03,340,0.5,0.5,32.62104,111.48966,7.58E-09,5.73E-09
21000000.03,340,0.404,0.596,24.6658,121.85452,6.15E-09,7.38E-09
21000000.03,340,0.308,0.692,18.0384,130.84972,6.30E-09,6.81E-09
21000000.03,340,0.212,0.788,12.10378,138.91548,5.06E-09,6.21E-09
21000000.03,340,0.116,0.884,6.49506,146.04276,8.80E-09,6.24E-09
21000000.03,340,0.02,0.98,1.13756,153.26608,1.15E-09,7.30E-09
21000000.03,360,0.98,0.02,101.15214,6.60636,1.23E-08,1.21E-08
21000000.03,360,0.884,0.116,82.1412,34.03394,1.02E-08,1.42E-08
21000000.03,360,0.788,0.212,66.19722,56.29834,1.29E-08,9.08E-09
21000000.03,360,0.692,0.308,52.95466,74.43452,9.82E-09,1.23E-08
21000000.03,360,0.596,0.404,42.21684,89.1833,1.30E-08,8.64E-09
21000000.03,360,0.5,0.5,32.84942,101.89764,1.16E-08,9.00E-09
21000000.03,360,0.404,0.596,24.99544,112.6143,1.06E-08,9.45E-09
21000000.03,360,0.308,0.692,18.1868,121.81514,8.57E-09,7.55E-09
21000000.03,360,0.212,0.788,12.03156,130.42058,1.07E-08,8.59E-09
21000000.03,360,0.116,0.884,6.42328,137.8175,6.41E-09,8.18E-09
21000000.03,360,0.02,0.98,1.08526,144.86536,1.16E-09,8.58E-09
21000000.03,380,0.98,0.02,94.8427,5.44612,1.47E-08,1.91E-08
21000000.03,380,0.884,0.116,78.52642,28.73562,1.44E-08,9.97E-09
21000000.03,380,0.788,0.212,64.24426,49.0108,1.20E-08,1.32E-08
21000000.03,380,0.692,0.308,52.52716,65.47838,1.17E-08,9.57E-09
21000000.03,380,0.596,0.404,42.10986,79.70182,6.18E-09,1.07E-08
21000000.03,380,0.5,0.5,32.93782,92.77236,9.35E-09,1.03E-08
21000000.03,380,0.404,0.596,25.35772,103.30038,8.94E-09,1.05E-08
21000000.03,380,0.308,0.692,18.18356,113.23066,7.40E-09,9.16E-09
21000000.03,380,0.212,0.788,12.08188,121.46844,1.42E-08,1.02E-08
21000000.03,380,0.116,0.884,6.39274,129.17136,4.42E-09,9.14E-09
21000000.03,380,0.02,0.98,1.07158,136.50844,3.28E-09,8.50E-09
21000000.03,400,0.98,0.02,88.60448,4.61406,1.44E-08,1.29E-08
21000000.03,400,0.884,0.116,74.63774,24.64884,1.44E-08,7.57E-09
21000000.03,400,0.788,0.212,62.13764,42.27946,1.60E-08,1.62E-08
21000000.03,400,0.692,0.308,51.1278,57.72438,1.58E-08,1.25E-08
21000000.03,400,0.596,0.404,41.4729,71.39614,1.47E-08,1.35E-08
21000000.03,400,0.5,0.5,32.93756,83.59058,9.18E-09,1.15E-08
21000000.03,400,0.404,0.596,25.19196,94.356,1.17E-08,1.04E-08
21000000.03,400,0.308,0.692,18.39882,103.52658,1.03E-08,9.44E-09
21000000.03,400,0.212,0.788,12.06712,112.39312,1.21E-08,1.33E-08
21000000.03,400,0.116,0.884,6.40952,120.41316,6.77E-09,1.10E-08
21000000.03,400,0.02,0.98,1.0632,127.91874,9.24E-10,9.42E-09
22500000.03,200,0.98,0.02,135.21392,45.73232,1.58E-09,2.06E-09
22500000.03,200,0.884,0.116,76.75074,112.50126,1.53E-09,1.95E-09
22500000.03,200,0.788,0.212,48.34458,145.68706,1.31E-09,2.26E-09
22500000.03,200,0.692,0.308,36.6441,159.67962,1.07E-09,1.90E-09
22500000.03,200,0.596,0.404,27.25254,171.9623,1.29E-09,1.59E-09
22500000.03,200,0.5,0.5,23.26814,175.52184,1.19E-09,1.96E-09
22500000.03,200,0.404,0.596,20.22026,179.97484,1.22E-09,1.78E-09
22500000.03,200,0.308,0.692,16.7404,183.54078,1.56E-09,1.76E-09
22500000.03,200,0.212,0.788,12.74624,186.9174,1.44E-09,2.02E-09
22500000.03,200,0.116,0.884,8.20718,194.57336,9.30E-10,1.82E-09
22500000.03,200,0.02,0.98,1.68394,200.54064,4.84E-10,1.70E-09
22500000.03,220,0.98,0.02,137.94726,34.68584,2.36E-09,2.34E-09
22500000.03,220,0.884,0.116,81.1566,101.05898,1.48E-09,2.34E-09
22500000.03,220,0.788,0.212,56.07922,130.07922,2.54E-09,2.77E-09
22500000.03,220,0.692,0.308,42.42576,146.05116,1.62E-09,2.30E-09
22500000.03,220,0.596,0.404,33.2026,157.209,1.91E-09,2.41E-09
22500000.03,220,0.5,0.5,27.69864,163.90638,1.71E-09,1.60E-09
22500000.03,220,0.404,0.596,21.22966,171.9234,2.04E-09,2.39E-09
22500000.03,220,0.308,0.692,17.09268,176.34002,1.00E-09,2.34E-09
22500000.03,220,0.212,0.788,12.6409,182.76834,1.15E-09,2.15E-09
22500000.03,220,0.116,0.884,7.86902,187.00272,7.43E-10,2.14E-09
22500000.03,220,0.02,0.98,1.56056,193.86556,1.24E-09,2.45E-09
22500000.03,240,0.98,0.02,138.06628,25.65178,3.27E-09,3.54E-09
22500000.03,240,0.884,0.116,85.99522,88.00048,3.12E-09,3.71E-09
22500000.03,240,0.788,0.212,61.12268,117.656,2.30E-09,2.78E-09
22500000.03,240,0.692,0.308,46.08464,135.11342,2.48E-09,2.84E-09
22500000.03,240,0.596,0.404,36.53478,147.0402,2.17E-09,2.52E-09
22500000.03,240,0.5,0.5,28.47232,156.8909,2.19E-09,2.88E-09
22500000.03,240,0.404,0.596,23.63286,162.43732,2.13E-09,3.06E-09
22500000.03,240,0.308,0.692,17.51354,169.73966,2.30E-09,2.80E-09
22500000.03,240,0.212,0.788,13.23198,174.58492,1.82E-09,2.70E-09
22500000.03,240,0.116,0.884,7.47462,181.23146,6.32E-10,3.10E-09
22500000.03,240,0.02,0.98,1.4275,188.13464,5.99E-10,2.82E-09
22500000.03,260,0.98,0.02,134.59878,19.88786,5.11E-09,5.76E-09
22500000.03,260,0.884,0.116,87.92524,77.1977,3.85E-09,3.87E-09
22500000.03,260,0.788,0.212,63.97406,105.90318,3.58E-09,4.29E-09
22500000.03,260,0.692,0.308,48.2215,125.66068,3.06E-09,3.20E-09
22500000.03,260,0.596,0.404,38.84328,137.60046,2.73E-09,3.63E-09
22500000.03,260,0.5,0.5,30.9016,146.78602,2.88E-09,3.65E-09
22500000.03,260,0.404,0.596,24.2597,154.89616,2.62E-09,3.37E-09
22500000.03,260,0.308,0.692,18.2695,161.80692,3.19E-09,3.48E-09
22500000.03,260,0.212,0.788,13.19038,168.2053,2.38E-09,3.58E-09
22500000.03,260,0.116,0.884,7.54954,175.06342,4.31E-09,3.35E-09
22500000.03,260,0.02,0.98,1.32,182.28238,1.92E-09,3.06E-09
